f_of_S,Queries,Time,k,n,nproc,trial
76103.09203026447,42269,1.720906,42,42055,75,1
121869.01851785433,42552,2.119991,84,42055,75,1
187125.10817925958,43212,3.042687,168,42055,75,1
277019.1543987845,44785,5.346326,336,42055,75,1
393086.535684507,48477,12.081937,672,42055,75,1
533798.2438100232,56381,29.974686,1344,42055,75,1
690923.5874329255,71352,81.081818,2688,42055,75,1
795251.0636255197,87331,154.931971,4205,42055,75,1
