f_of_S,Queries,Time,k,n,nproc,trial
5384.286945579946,17602,0.675501,17,17432,75,1
7305.085657300342,17869,2.573384,34,17432,75,1
9677.249472294592,18497,11.302766,68,17432,75,1
12430.924519219843,19643,42.931474,136,17432,75,1
15427.900162522961,21975,195.36741,272,17432,75,1
18594.17257525395,25867,886.121197,544,17432,75,1
21881.087985355054,31932,2590.4739,1088,17432,75,1
24161.50187603208,37622,5709.206647,1743,17432,75,1
