f_of_S,Queries,Time,k,n,nproc,trial
108.69891206917148,26666,0.792363,26,26588,75,1
179.17825496410202,26800,1.020442,52,26588,75,1
288.45013937091534,27159,1.686826,104,26588,75,1
468.1332551429455,28014,3.494335,208,26588,75,1
766.5783427477312,29932,8.138392,416,26588,75,1
1386.6907909561935,35033,24.296549,932,26588,75,1
2391.8460990583744,43426,60.504975,1864,26588,75,1
3217.049395517011,49747,94.985907,2658,26588,75,1
